1	1.858861
20	0.786915
40	0.551879
60	0.432781
80	0.373349
100	0.292407
120	0.214031
140	0.248977
160	0.212352
180	0.242739
200	0.223322
220	0.193308
240	0.19879
260	0.125881
280	0.10193
300	0.180225
320	0.118344
340	0.115864
360	0.105936
380	0.156831
400	0.089647
420	0.116143
440	0.143523
460	0.145112
480	0.113588
500	0.103379
520	0.090989
540	0.084482
560	0.088794
580	0.086195
600	0.072033
620	0.081921
640	0.061609
660	0.059813
680	0.067618
700	0.070967
720	0.083627
740	0.071635
760	0.070704
780	0.062412
800	0.07922
820	0.067181
840	0.070944
860	0.062525
880	0.059759
900	0.043723
920	0.053057
940	0.037262
960	0.049956
980	0.037799
1000	0.04346
1020	0.047835
1040	0.047904
1060	0.038388
1080	0.030134
1100	0.052076
1120	0.044517
1140	0.035297
1160	0.030272
1180	0.036227
1200	0.036388
1220	0.039094
1240	0.042025
1260	0.032977
1280	0.033197
1300	0.040353
1320	0.02857
1340	0.026
1360	0.029934
1380	0.027912
1400	0.031711
1420	0.034003
1440	0.029713
1460	0.040595
1480	0.025697
1500	0.026991
1520	0.023057
1540	0.052017
1560	0.030639
1580	0.029322
1600	0.029781
1620	0.027503
1640	0.021939
1660	0.019917
1680	0.031426
1700	0.017968
1720	0.02036
1740	0.017535
1760	0.028438
1780	0.039039
1800	0.017235
1820	0.026641
1840	0.019979
1860	0.018448
1880	0.015568
1900	0.026394
1920	0.021706
1940	0.02335
1960	0.020122
1980	0.01432

